#Time    E Distribution_vs_space_Z
#fs    eV 1/eV    etc.
#        -0.100E+20      0.000E+00      0.100E+20
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.0000000000000001E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.0000000000000001E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.0000000000000004E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.0000000000000002E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.0000000000000000E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.9999999999999998E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.9999999999999996E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.9999999999999993E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.9999999999999991E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.9999999999999989E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.0999999999999999E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.2000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.3000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.4000000000000001E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.5000000000000002E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.6000000000000003E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.7000000000000004E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.8000000000000005E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.9000000000000006E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.0000000000000004E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.1000000000000005E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.2000000000000006E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.3000000000000007E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.4000000000000008E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.5000000000000009E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.6000000000000010E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.7000000000000011E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.8000000000000012E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  2.9000000000000012E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.0000000000000013E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.1000000000000014E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.2000000000000015E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.3000000000000016E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.4000000000000017E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.5000000000000018E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.6000000000000019E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.7000000000000020E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.8000000000000020E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  3.9000000000000021E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.0000000000000018E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.1000000000000014E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.2000000000000011E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.3000000000000007E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.4000000000000004E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.5000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.5999999999999996E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.6999999999999993E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.7999999999999989E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.8999999999999986E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  4.9999999999999982E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.0999999999999979E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.1999999999999975E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.2999999999999972E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.3999999999999968E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.4999999999999964E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.5999999999999961E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.6999999999999957E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.7999999999999954E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.8999999999999950E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.9999999999999947E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.0999999999999943E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.1999999999999940E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.2999999999999936E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.3999999999999932E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.4999999999999929E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.5999999999999925E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.6999999999999922E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.7999999999999918E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.8999999999999915E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  6.9999999999999911E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.0999999999999908E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.1999999999999904E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.2999999999999901E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.3999999999999897E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.4999999999999893E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.5999999999999890E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.6999999999999886E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.7999999999999883E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.8999999999999879E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  7.9999999999999876E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.0999999999999872E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.1999999999999869E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.2999999999999865E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.3999999999999861E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.4999999999999858E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.5999999999999854E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.6999999999999851E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.7999999999999847E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.8999999999999844E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  8.9999999999999840E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.0999999999999837E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.1999999999999833E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.2999999999999829E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.3999999999999826E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.4999999999999822E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.5999999999999819E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.6999999999999815E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.7999999999999812E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.8999999999999808E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  9.9999999999999805E+00  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.0099999999999980E+01  0.0000000000000000E+00  0.0000000000000000E+00
