#Energy(eV) Valence Total
   1.0000000000000000E+00   1.0000000000000000E+30   2.3810907259080926E+29
   2.0000000000000000E+00   4.8141981226511615E+02   4.8141981226511615E+02
   3.0000000000000000E+00   2.3240241241530978E+02   2.3240241241530978E+02
   4.0000000000000000E+00   1.6562993852459897E+02   1.6562993852459897E+02
   5.0000000000000000E+00   1.3353962510316146E+02   1.3353962510316146E+02
   6.0000000000000000E+00   1.1408711828948816E+02   1.1408711828948816E+02
   7.0000000000000000E+00   1.0072057118105070E+02   1.0072057118105070E+02
   8.0000000000000000E+00   9.0814858369840479E+01   9.0814858369840479E+01
   8.1490000000000009E+00   8.9319353351891209E+01   8.9319353351891209E+01
   8.1509999999999998E+00   8.9328546768678507E+01   8.9328546768678507E+01
   9.0000000000000000E+00   8.3077158132276637E+01   8.3077158132276637E+01
   1.0000000000000000E+01   7.6789446365054701E+01   7.6789446365054701E+01
   1.1000000000000000E+01   7.1523261021816651E+01   7.1523261021816651E+01
   1.2000000000000000E+01   6.5958682086620740E+01   6.5958682086620740E+01
   1.3000000000000000E+01   6.2139618379406976E+01   6.2139618379406976E+01
   1.3459000000000000E+01   6.1172623935480310E+01   6.1172623935480310E+01
   1.3460999999999999E+01   6.1176022670495122E+01   6.1176022670495122E+01
   1.4000000000000000E+01   5.8735409549979920E+01   5.8735409549979920E+01
   1.5000000000000000E+01   5.5663295329630060E+01   5.5663295329630060E+01
   1.6000000000000000E+01   5.2860424258137570E+01   5.2860424258137570E+01
   1.7000000000000000E+01   5.0279670238607750E+01   5.0279670238607750E+01
   1.8000000000000000E+01   4.7883351846480750E+01   4.7883351846480750E+01
   1.9000000000000000E+01   4.5641936737598606E+01   4.5641936737598606E+01
   2.0000000000000000E+01   4.3530899240633829E+01   4.3530899240633829E+01
   2.1000000000000000E+01   4.1530602792376683E+01   4.1530602792376683E+01
   2.2000000000000000E+01   3.9256066777504330E+01   3.9256066777504330E+01
   2.3000000000000000E+01   3.7455558139354345E+01   3.7455558139354345E+01
   2.4000000000000000E+01   3.5720914715639090E+01   3.5720914715639090E+01
   2.5000000000000000E+01   3.4042562506505952E+01   3.4042562506505952E+01
   2.6000000000000000E+01   3.2411952666402911E+01   3.2411952666402911E+01
   2.7000000000000000E+01   3.0821607748421499E+01   3.0821607748421499E+01
   2.8000000000000000E+01   2.9265054626452052E+01   2.9265054626452052E+01
   2.9000000000000000E+01   2.7736093083209507E+01   2.7736093083209507E+01
   3.0000000000000000E+01   2.6229528343323103E+01   2.6229528343323103E+01
   3.1000000000000000E+01   2.4740595690825824E+01   2.4740595690825824E+01
   3.2000000000000000E+01   2.3265308708067590E+01   2.3265308708067590E+01
   3.3000000000000000E+01   2.1588256819775786E+01   2.1588256819775786E+01
   3.4000000000000000E+01   2.0138871979521429E+01   2.0138871979521429E+01
   3.5000000000000000E+01   1.8698790074752520E+01   1.8698790074752520E+01
   3.6000000000000000E+01   1.7272528481158670E+01   1.7272528481158670E+01
   3.7000000000000000E+01   1.5870298751532614E+01   1.5870298751532614E+01
   3.8000000000000000E+01   1.4510053390467030E+01   1.4510053390467030E+01
   3.9000000000000000E+01   1.3217841840545594E+01   1.3217841840545594E+01
   4.0000000000000000E+01   1.2024344694465194E+01   1.2024344694465194E+01
   4.1000000000000000E+01   1.0955514125551922E+01   1.0955514125551922E+01
   4.2000000000000000E+01   9.9748884003184681E+00   9.9748884003184681E+00
   4.3000000000000000E+01   9.1932218557276126E+00   9.1932218557276126E+00
   4.4000000000000000E+01   8.5987172965084948E+00   8.5987172965084948E+00
   4.5000000000000000E+01   7.9677212679325020E+00   7.9677212679325020E+00
   4.6000000000000000E+01   7.5045996229425453E+00   7.5045996229425453E+00
   4.7000000000000000E+01   7.1783858871918298E+00   7.1783858871918298E+00
   4.8000000000000000E+01   6.8873911494553175E+00   6.8873911494553175E+00
   4.9000000000000000E+01   6.5577559209413074E+00   6.5577559209413074E+00
   5.0000000000000000E+01   6.3310966078741755E+00   6.3310966078741755E+00
   5.1000000000000000E+01   6.1882227653994111E+00   6.1882227653994111E+00
   5.2000000000000000E+01   6.0024372669707908E+00   6.0024372669707908E+00
   5.3000000000000000E+01   5.8358568166868103E+00   5.8358568166868103E+00
   5.4000000000000000E+01   5.7348574985455256E+00   5.7348574985455256E+00
   5.5000000000000000E+01   5.6430811587072078E+00   5.6430811587072078E+00
   5.6000000000000000E+01   5.5595887607696328E+00   5.5595887607696328E+00
   5.7000000000000000E+01   5.4419879996390117E+00   5.4419879996390117E+00
   5.8000000000000000E+01   5.3747292818674541E+00   5.3747292818674541E+00
   5.9000000000000000E+01   5.3511695735689191E+00   5.3511695735689191E+00
   6.0000000000000000E+01   5.2936204246325618E+00   5.2936204246325618E+00
   6.1000000000000000E+01   5.2411713223697731E+00   5.2411713223697731E+00
   6.2000000000000000E+01   5.1933913523578283E+00   5.1933913523578283E+00
   6.3000000000000000E+01   5.1499008633730847E+00   5.1499008633730847E+00
   6.4000000000000000E+01   5.1409187411418538E+00   5.1409187411418538E+00
   6.5000000000000000E+01   5.1037065755313931E+00   5.1037065755313931E+00
   6.6000000000000000E+01   5.0985153437267376E+00   5.0985153437267376E+00
   6.7000000000000000E+01   5.0667427211883282E+00   5.0667427211883282E+00
   6.8000000000000000E+01   5.0647729628499798E+00   5.0647729628499798E+00
   6.9000000000000000E+01   5.0377567444697595E+00   5.0377567444697595E+00
   7.0000000000000000E+01   5.0385548228567592E+00   5.0385548228567592E+00
   7.1000000000000000E+01   5.0403268960493159E+00   5.0403268960493159E+00
