#Time    Nph Ne Nh  Np  Eph Ee  Eh_kin  Eh_pot  Ep  Eat  Etot
#fs    a.u. a.u.    a.u.    a.u.    eV  eV  eV  eV  eV  eV  eV
  0.0000000000000000E+00  1.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.2000000000000000E+01  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00  9.2000000000000000E+01
  5.0000000000000000E+01  9.9465099999999995E-01  5.6739999999999999E-02  5.6739999999999999E-02  0.0000000000000000E+00  9.1507891999999998E+01  2.6338417290796712E-01  1.6223005599999993E-01  6.6385800000000023E-02  0.0000000000000000E+00  1.0797109203284181E-04  9.2000000000000000E+01
  1.0000000000000000E+02  9.9465099999999995E-01  6.0919999999999995E-02  6.0919999999999995E-02  0.0000000000000000E+00  9.1507891999999998E+01  2.5766981380344900E-01  1.6304956199999995E-01  7.1276400000000018E-02  0.0000000000000000E+00  1.1222419655099258E-04  9.2000000000000000E+01
  1.5000000000000000E+02  9.9465099999999995E-01  6.2759999999999996E-02  6.2759999999999996E-02  0.0000000000000000E+00  9.1507891999999998E+01  2.5526140237160694E-01  1.6330297799999996E-01  7.3429200000000028E-02  0.0000000000000000E+00  1.1441962839307580E-04  9.2000000000000000E+01
  2.0000000000000000E+02  9.9465099999999995E-01  6.3727999999999993E-02  6.3727999999999993E-02  0.0000000000000000E+00  9.1507891999999998E+01  2.5402521379082010E-01  1.6340512999999998E-01  7.4561760000000019E-02  0.0000000000000000E+00  1.1589620917994759E-04  9.2000000000000000E+01
  2.5000000000000000E+02  9.9465099999999995E-01  6.4304000000000000E-02  6.4304000000000000E-02  0.0000000000000000E+00  9.1507891999999998E+01  2.5330049874885346E-01  1.6345476199999992E-01  7.5235680000000013E-02  0.0000000000000000E+00  1.1705925114658797E-04  9.2000000000000014E+01
  3.0000000000000000E+02  9.9465099999999995E-01  6.4698999999999993E-02  6.4698999999999993E-02  0.0000000000000000E+00  9.1507891999999998E+01  2.5280833274680753E-01  1.6348379999999996E-01  7.5697830000000021E-02  0.0000000000000000E+00  1.1803725319249595E-04  9.1999999999999986E+01
